id,player_name,time,xG,xA,shots,key_passes,yellow_cards,npxG,xGChain,xGBuildup
2958,Oleksandr Zinchenko,1473,0.6606592806056142,1.0854990985244513,16,15,0,0.6606592806056142,9.49437602981925,8.718509811908007
5256,Oliver Burke,1272,2.6037612967193127,2.620451843366027,25,15,2,2.6037612967193127,6.119541306048632,1.053120244294405
1736,Oliver McBurnie,1306,3.5529933124780655,1.0542655810713768,30,15,2,3.5529933124780655,6.1072307620197535,2.601921772584319
7710,Oliver Norwood,2239,0.4300555307418108,1.26629189401865,11,32,6,0.4300555307418108,5.095911327749491,4.403652200475335
502,Olivier Giroud,750,5.070415806025267,1.1757991276681423,29,6,1,5.070415806025267,5.245491370558739,1.7113372217863798
8865,Ollie Watkins,3330,16.280177645385265,5.314029491506517,98,45,2,14.757840014994144,22.014020785689354,5.3349911738187075
842,Oriol Romeu,1777,0.44582715816795826,1.5368066392838955,14,14,6,0.44582715816795826,6.238045163452625,5.063458070158958
7376,Ozan Kabak,807,0.08602816611528397,0.029386911541223526,1,1,3,0.08602816611528397,1.8639117367565632,1.8639117367565632
2335,Pablo Fornals,2603,6.74941030330956,2.532995485700667,50,31,3,6.74941030330956,16.320041246712208,8.427109042182565
2164,Pablo Hernández,403,1.4201896078884602,0.8602723628282547,15,6,1,1.4201896078884602,4.210413835477084,2.021953027229756
